顏色	藍		AU-PA-B3-黑+AKC3-藍
顏色	藍		AU-PA-B3-黑+AKC4-藍
顏色	紅	PA-B3-黑+	AU-PA-B3-黑+AKL2-紅
顏色	藍		AU-PA-B4-白+AKC3-藍
顏色	黑		AU-PA-B4-白+AKC3-黑
顏色	藍		AU-PA-B4-白+AKC4-藍
顏色	黑		AU-PA-B4-白+AKC4-黑
顏色	黑		AU-PA-B4-白+AKL3-黑
顏色	黑		AU-PA-B4-白+AKL4-黑
顏色	黑		AU-PA-B4-白+CD21-黑
顏色	黑		AU-PA-B4-白+CD6-黑
顏色	黑		AU-PA-B4-白+CL2-黑
顏色	藍		AU-PA-B4-黑+AKC3-藍
顏色	紅	PA-B6S-黑	AU-PA-B6S-黑+AKC1-紅
顏色	紅	PA-B6S-黑	AU-PA-B6S-黑+AKC2-紅
顏色	藍		AU-PA-B6S-黑+AKC2-藍
顏色	黑	-	AU-PA-B6S-黑+AKC2-黑
顏色	藍		AU-PA-B6S-黑+AKC3-藍
顏色	黑	-	AU-PA-B6S-黑+AKC3-黑
顏色	藍		AU-PA-B6S-黑+AKC4-藍
顏色	黑	-	AU-PA-B6S-黑+AKC4-黑
顏色	紅	PA-B6S-黑	AU-PA-B6S-黑+AKL2-紅
顏色	黑	-	AU-PA-B6S-黑+AKL2-黑
顏色	黑	-	AU-PA-B6S-黑+AKL3-黑
顏色	黑	-	AU-PA-B6S-黑+AKL4-黑
顏色	黑	-	AU-PA-B6S-黑+CD21-黑
顏色	黑	-	AU-PA-B6S-黑+CD6-黑
顏色	黑	-	AU-PA-B6S-黑+CL2-黑
顏色	紅	PA-B7-黑+	AU-PA-B7-黑+AKC1-紅
顏色	紅	PA-B7-黑+	AU-PA-B7-黑+AKC2-紅
顏色	藍		AU-PA-B7-黑+AKC2-藍
顏色	藍		AU-PA-B7-黑+AKC3-藍
顏色	藍		AU-PA-B7-黑+AKC4-藍
顏色	紅	PA-B7-黑+	AU-PA-B7-黑+AKL2-紅
顏色	搖滾黑		AU-PB-WL01S-黑+AKC2-搖滾黑
顏色	搖滾黑		AU-PB-WL01S-黑+AKC3-搖滾黑
顏色	搖滾黑		AU-PB-WL01S-黑+AKC4-搖滾黑
顏色	搖滾黑		AU-PB-WL01S-黑+AKL2-搖滾黑
顏色	搖滾黑		AU-PB-WL01S-黑+AKL3-搖滾黑
顏色	搖滾黑		AU-PB-WL01S-黑+AKL4-搖滾黑
顏色	搖滾黑	1S	AU-PB-WL01S-黑+CB-CD21-搖滾黑
顏色	搖滾黑		AU-PB-WL01S-黑+CD6-搖滾黑
顏色	搖滾黑		AU-PB-WL01S-黑+CL2-搖滾黑
顏色	紅	PB-Y36-黑	AU-PB-Y36-黑+AKC1-紅
顏色	紅	PB-Y36-黑	AU-PB-Y36-黑+AKC2-紅
顏色	藍		AU-PB-Y36-黑+AKC2-藍
顏色	黑	-	AU-PB-Y36-黑+AKC2-黑
顏色	藍		AU-PB-Y36-黑+AKC3-藍
顏色	黑	-	AU-PB-Y36-黑+AKC3-黑
顏色	藍		AU-PB-Y36-黑+AKC4-藍
顏色	黑	-	AU-PB-Y36-黑+AKC4-黑
顏色	紅	PB-Y36-黑	AU-PB-Y36-黑+AKL2-紅
顏色	黑	-	AU-PB-Y36-黑+AKL2-黑
顏色	黑	-	AU-PB-Y36-黑+AKL3-黑
顏色	黑	-	AU-PB-Y36-黑+AKL4-黑
顏色	黑	-	AU-PB-Y36-黑+CB-CD21-黑
顏色	黑	-	AU-PB-Y36-黑+CD6-黑
顏色	黑	-	AU-PB-Y36-黑+CL2-黑
顏色	紅	PB-Y37-黑	AU-PB-Y37-黑+AKC1-紅
顏色	紅	PB-Y37-黑	AU-PB-Y37-黑+AKC2-紅
顏色	藍		AU-PB-Y37-黑+AKC2-藍
顏色	黑	-	AU-PB-Y37-黑+AKC2-黑
顏色	藍		AU-PB-Y37-黑+AKC3-藍
顏色	黑	-	AU-PB-Y37-黑+AKC3-黑
顏色	藍		AU-PB-Y37-黑+AKC4-藍
顏色	黑	-	AU-PB-Y37-黑+AKC4-黑
顏色	紅	PB-Y37-黑	AU-PB-Y37-黑+AKL2-紅
顏色	黑	-	AU-PB-Y37-黑+AKL2-黑
顏色	黑	-	AU-PB-Y37-黑+AKL3-黑
顏色	黑	-	AU-PB-Y37-黑+AKL4-黑
顏色	黑	-	AU-PB-Y37-黑+CD21-黑
顏色	黑	-	AU-PB-Y37-黑+CD6-黑
顏色	黑	-	AU-PB-Y37-黑+CL2-黑
顏色	躍動黑	Ae	AeroFit - 躍動黑
顏色	韻動白		AeroFit - 韻動白
顏色	本色黑		AeroFit Pro - 本色黑
顏色	熱力白	Ae	AeroFit Pro - 熱力白
顏色	碧波藍	oFit P	AeroFit Pro - 碧波藍
顏色	馭光紫		AeroFit Pro - 馭光紫
